CÓDIGO_ALUNO,CLASS_x,ACTIVITY NAME,TYPE,STARTED,SKILL,DATA GMT,DATA HORARIO,YEAR,MONTH,DAY,CLASS_y,ACTIVITIES,BADGES,IN CLASS,POINTS,SPEAKING TASKS,SPEAKING SKILL,SPEAKING TOTAL,QUIZZES,QUIZZES SKILL,RATINGS,FEEDBACKS,LEVEL,GRADE,GRADE_NUM,LEVEL_NUM
aluno2,Reading locations,5a3d536599de1543206d550d,2019-06-06 05:34 GMT-3,,audio,,,,,,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno209,How much/how many,5acfaccaaac78e299c7409e4,2019-06-06 05:34 GMT-3,0.67,open,,,,,,fsqaw,5,0,2,776,2,0,00:00:03,3,0.76,3,1,A0,8º ano,3,2
aluno2,To be negative questions,5a3d536599de1543206d550d,2019-06-06 05:33 GMT-3,1,open,,,,,,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,Book preferences,5a3d536599de1543206d550d,2019-06-06 05:29 GMT-3,,audio,,,,,,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,Book choices,5a3d536599de1543206d550d,2019-06-06 05:27 GMT-3,,audio,,,,,,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,Films and books,5a3d536599de1543206d550d,2019-06-06 05:26 GMT-3,,audio,,,,,,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,Book parts,5a3d536599de1543206d550d,2019-06-06 05:25 GMT-3,1,open,,,,,,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno209,Music,5acfaccaaac78e299c7409e4,2019-06-06 05:20 GMT-3,0.6,open,,,,,,fsqaw,5,0,2,776,2,0,00:00:03,3,0.76,3,1,A0,8º ano,3,2
aluno209,Hobbies,5acfaccaaac78e299c7409e4,2019-06-06 05:16 GMT-3,0.67,open,,,,,,fsqaw,5,0,2,776,2,0,00:00:03,3,0.76,3,1,A0,8º ano,3,2
aluno2,Book parts,5a3d536599de1543206d550d,2019-06-06 05:16 GMT-3,0.67,open,,,,,,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,Talking with your Crush,5a789eec57ffef8f2c356031,2019-06-06 05:14 GMT-3,,audio,,,,,,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno209,How much/how many,5acfaccaaac78e299c7409e4,2019-06-06 05:14 GMT-3,0.33,open,,,,,,fsqaw,5,0,2,776,2,0,00:00:03,3,0.76,3,1,A0,8º ano,3,2
aluno2,Married Life,5a789eec57ffef8f2c356031,2019-06-06 05:10 GMT-3,1,"I seen a couple kissing in front of a Bandstand.
audio",,,,,,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,Dating,5a789eec57ffef8f2c356031,2019-06-06 05:06 GMT-3,1,open,,,,,,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,Dating,5a789eec57ffef8f2c356031,2019-06-06 05:03 GMT-3,0.9,open,,,,,,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,Date and a Movie,5a789eec57ffef8f2c356031,2019-06-06 04:58 GMT-3,,audio,,,,,,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,Happy Couples,5a789eec57ffef8f2c356031,2019-06-06 04:56 GMT-3,1,"I see an older couple hugging each other.
audio",,,,,,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno29,Art,5a298038148b40001157de97,2019-06-06 04:55 GMT-3,1,"legend legend in different shapes
audio",,,,,,2ziol,207,0,0,14627,123,0,00:10:56,81,0.62,30,65,A1,8º ano,3,3
aluno22,Art Cost,5a298038148b40001157de97,2019-06-06 04:55 GMT-3,,audio,,,,,,eyk3i,240,24,0,18643,137,0,00:22:54,100,0.6,23,40,A2,8º ano,3,4
aluno29,Adjectives-Art,5a298038148b40001157de97,2019-06-06 04:52 GMT-3,1,open,,,,,,2ziol,207,0,0,14627,123,0,00:10:56,81,0.62,30,65,A1,8º ano,3,3
aluno29,Types of Art,5a298038148b40001157de97,2019-06-06 04:50 GMT-3,0,open,,,,,,2ziol,207,0,0,14627,123,0,00:10:56,81,0.62,30,65,A1,8º ano,3,3
aluno22,Designers,5a298038148b40001157de99,2019-06-06 04:50 GMT-3,,audio,,,,,,eyk3i,240,24,0,18643,137,0,00:22:54,100,0.6,23,40,A2,8º ano,3,4
aluno2,On a Date,5a789eec57ffef8f2c356031,2019-06-06 04:49 GMT-3,1,"I see a couple holding hands and walking.
audio",,,,,,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno29,Verbs-Art,5a298038148b40001157de97,2019-06-06 04:48 GMT-3,0.5,open,,,,,,2ziol,207,0,0,14627,123,0,00:10:56,81,0.62,30,65,A1,8º ano,3,3
aluno22,Apparel,5a298038148b40001157de99,2019-06-06 04:46 GMT-3,0.83,open,,,,,,eyk3i,240,24,0,18643,137,0,00:22:54,100,0.6,23,40,A2,8º ano,3,4
aluno29,Art Vocabulary Quiz,5a298038148b40001157de97,2019-06-06 04:44 GMT-3,0.83,open,,,,,,2ziol,207,0,0,14627,123,0,00:10:56,81,0.62,30,65,A1,8º ano,3,3
aluno33,Job Description,5a789eec57ffef8f2c356030,2019-06-06 04:41 GMT-3,,audio,,,,,,oany5,139,2,0,11254,87,0,00:11:16,52,0.86,20,18,A2,9º ano,4,4
aluno33,Dream Job,5a789eec57ffef8f2c356030,2019-06-06 04:40 GMT-3,,audio,,,,,,oany5,139,2,0,11254,87,0,00:11:16,52,0.86,20,18,A2,9º ano,4,4
aluno29,Art + Career,5a298038148b40001157de97,2019-06-06 04:40 GMT-3,0.83,open,,,,,,2ziol,207,0,0,14627,123,0,00:10:56,81,0.62,30,65,A1,8º ano,3,3
aluno33,Restaurant Jobs,5a789eec57ffef8f2c356030,2019-06-06 04:39 GMT-3,1,"I see the waiter serving the drinks.
audio",,,,,,oany5,139,2,0,11254,87,0,00:11:16,52,0.86,20,18,A2,9º ano,4,4
aluno29,Statues,5a298038148b40001157de97,2019-06-06 04:38 GMT-3,1,"Silver College Gateway, which summer tourism the Grouch?
audio",,,,,,2ziol,207,0,0,14627,123,0,00:10:56,81,0.62,30,65,A1,8º ano,3,3
aluno33,Workplace Relationships,5a789eec57ffef8f2c356030,2019-06-06 04:37 GMT-3,,audio,,,,,,oany5,139,2,0,11254,87,0,00:11:16,52,0.86,20,18,A2,9º ano,4,4
aluno22,Hats,5a298038148b40001157de99,2019-06-06 04:37 GMT-3,1,"I see a middle-aged man sitting next to son fighting the image is in black and white.
audio",,,,,,eyk3i,240,24,0,18643,137,0,00:22:54,100,0.6,23,40,A2,8º ano,3,4
aluno33,Interview,5a789eec57ffef8f2c356030,2019-06-06 04:35 GMT-3,1,open,,,,,,oany5,139,2,0,11254,87,0,00:11:16,52,0.86,20,18,A2,9º ano,4,4
aluno77,5aybh,Nigeria,Dialogue Quiz,2019-05-27 09:55 GMT-3,0.43,GMT-3,09:55,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno98,ygz43,Favorites,Speaking Task,2019-05-27 09:55 GMT-3,,GMT-3,09:55,2019,05,27,ygz43,49,0,0,3204,25,0,00:02:00,24,0.64,9,9,A1,7º ano,2,3
aluno17,loprm,Exotic Meat,Speaking Task,2019-05-27 09:54 GMT-3,,GMT-3,09:54,2019,05,27,loprm,242,22,0,20640,130,0,00:13:37,109,0.88,22,93,A1,9º ano,4,3
aluno17,loprm,Groups of Animals,Vocabulary Quiz,2019-05-27 09:52 GMT-3,0.33,GMT-3,09:52,2019,05,27,loprm,242,22,0,20640,130,0,00:13:37,109,0.88,22,93,A1,9º ano,4,3
aluno77,5aybh,Senegal,Speaking Task,2019-05-27 09:52 GMT-3,,GMT-3,09:52,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno17,loprm,Local Plants,Speaking Task,2019-05-27 09:51 GMT-3,,GMT-3,09:51,2019,05,27,loprm,242,22,0,20640,130,0,00:13:37,109,0.88,22,93,A1,9º ano,4,3
aluno17,loprm,Animal Travel,Speaking Task,2019-05-27 09:50 GMT-3,,GMT-3,09:50,2019,05,27,loprm,242,22,0,20640,130,0,00:13:37,109,0.88,22,93,A1,9º ano,4,3
aluno77,5aybh,Morocco,Speaking Task,2019-05-27 09:49 GMT-3,,GMT-3,09:49,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno17,loprm,Time,Pick a pic,2019-05-27 09:48 GMT-3,1,GMT-3,09:48,2019,05,27,loprm,242,22,0,20640,130,0,00:13:37,109,0.88,22,93,A1,9º ano,4,3
aluno77,5aybh,Morocco,Speaking Task,2019-05-27 09:48 GMT-3,,GMT-3,09:48,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno64,oany5,Verbs,Vocabulary Quiz,2019-05-27 09:47 GMT-3,0.83,GMT-3,09:47,2019,05,27,oany5,64,4,0,5101,34,0,00:02:44,30,0.77,9,17,A1,9º ano,4,3
aluno17,loprm,"Small Lunch, Big Dinner?",Speaking Task,2019-05-27 09:46 GMT-3,,GMT-3,09:46,2019,05,27,loprm,242,22,0,20640,130,0,00:13:37,109,0.88,22,93,A1,9º ano,4,3
aluno32,l8dt4,Build,Vocabulary Quiz,2019-05-27 09:45 GMT-3,0.83,GMT-3,09:45,2019,05,27,l8dt4,186,8,0,14172,103,0,00:06:35,83,0.73,21,41,A1,7º ano,2,3
aluno17,loprm,Australia,Speaking Task,2019-05-27 09:44 GMT-3,,GMT-3,09:44,2019,05,27,loprm,242,22,0,20640,130,0,00:13:37,109,0.88,22,93,A1,9º ano,4,3
aluno54,5aybh,Your Food Routine,Speaking Task,2019-05-27 09:44 GMT-3,,GMT-3,09:44,2019,05,27,5aybh,50,2,0,6217,29,0,00:02:54,18,0.76,6,16,A1,7º ano,2,3
aluno32,l8dt4,Mirrors,Pick a pic,2019-05-27 09:42 GMT-3,1,GMT-3,09:42,2019,05,27,l8dt4,186,8,0,14172,103,0,00:06:35,83,0.73,21,41,A1,7º ano,2,3
aluno77,5aybh,Panama,Speaking Task,2019-05-27 09:42 GMT-3,,GMT-3,09:42,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno77,5aybh,Panama,Speaking Task,2019-05-27 09:41 GMT-3,,GMT-3,09:41,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno77,5aybh,Korea,Speaking Task,2019-05-27 09:40 GMT-3,,GMT-3,09:40,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno54,5aybh,My Favorite Place,Speaking Task,2019-05-27 09:39 GMT-3,,GMT-3,09:39,2019,05,27,5aybh,50,2,0,6217,29,0,00:02:54,18,0.76,6,16,A1,7º ano,2,3
aluno77,5aybh,Korea,Speaking Task,2019-05-27 09:38 GMT-3,,GMT-3,09:38,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno54,5aybh,Places in NYC,Instructional,2019-05-27 09:38 GMT-3,,GMT-3,09:38,2019,05,27,5aybh,50,2,0,6217,29,0,00:02:54,18,0.76,6,16,A1,7º ano,2,3
aluno249,eyk3i,Drinks,Listening Quiz,2019-05-27 09:36 GMT-3,0.83,GMT-3,09:36,2019,05,27,eyk3i,7,0,0,492,4,0,00:00:19,3,0.88,1,2,A2,8º ano,3,4
aluno77,5aybh,Australia,Speaking Task,2019-05-27 09:36 GMT-3,,GMT-3,09:36,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno54,5aybh,My Favorite Place,Speaking Task,2019-05-27 09:36 GMT-3,,GMT-3,09:36,2019,05,27,5aybh,50,2,0,6217,29,0,00:02:54,18,0.76,6,16,A1,7º ano,2,3
aluno77,5aybh,Australia,Speaking Task,2019-05-27 09:35 GMT-3,,GMT-3,09:35,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno54,5aybh,My Favorite Place,Speaking Task,2019-05-27 09:34 GMT-3,,GMT-3,09:34,2019,05,27,5aybh,50,2,0,6217,29,0,00:02:54,18,0.76,6,16,A1,7º ano,2,3
aluno53,eyk3i,Egypt,Speaking Task,2019-05-27 09:32 GMT-3,,GMT-3,09:32,2019,05,27,eyk3i,90,10,0,6810,48,0,00:05:49,39,0.56,7,39,A2,8º ano,3,4
aluno54,5aybh,My Favorite Place,Speaking Task,2019-05-27 09:32 GMT-3,,GMT-3,09:32,2019,05,27,5aybh,50,2,0,6217,29,0,00:02:54,18,0.76,6,16,A1,7º ano,2,3
aluno354,ouhzt,Japan,Dialogue Quiz,2019-05-27 09:32 GMT-3,0.25,GMT-3,09:32,2019,05,27,ouhzt,3,1,0,169,0,0,00:00:00,3,0.46,0,0,A1,6º ano,1,3
aluno453,_olympics_default,Conversation at Starbucks,Dialogue Quiz,2019-05-27 09:30 GMT-3,1,GMT-3,09:30,2019,05,27,5torl,0,0,3,90,0,0,00:00:00,0,0.0,0,0,A1,Ensino Médio,5,3
aluno64,oany5,Hometown,Speaking Task,2019-05-27 09:30 GMT-3,,GMT-3,09:30,2019,05,27,oany5,64,4,0,5101,34,0,00:02:44,30,0.77,9,17,A1,9º ano,4,3
aluno77,5aybh,Australia,Dialogue Quiz,2019-05-27 09:29 GMT-3,0.5,GMT-3,09:29,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno53,eyk3i,Egypt,Speaking Task,2019-05-27 09:29 GMT-3,,GMT-3,09:29,2019,05,27,eyk3i,90,10,0,6810,48,0,00:05:49,39,0.56,7,39,A2,8º ano,3,4
aluno354,ouhzt,Japan,Dialogue Quiz,2019-05-27 09:28 GMT-3,0.83,GMT-3,09:28,2019,05,27,ouhzt,3,1,0,169,0,0,00:00:00,3,0.46,0,0,A1,6º ano,1,3
aluno77,5aybh,Australia,Dialogue Quiz,2019-05-27 09:27 GMT-3,0.83,GMT-3,09:27,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno54,5aybh,Music,Pick a pic,2019-05-27 09:27 GMT-3,1,GMT-3,09:27,2019,05,27,5aybh,50,2,0,6217,29,0,00:02:54,18,0.76,6,16,A1,7º ano,2,3
aluno599,udlfi,Japan,Dialogue Quiz,2019-05-27 09:27 GMT-3,0.67,GMT-3,09:27,2019,05,27,udlfi,1,0,0,33,0,0,00:00:00,1,0.67,0,0,A1,6º ano,1,3
aluno77,5aybh,Japan,Speaking Task,2019-05-27 09:26 GMT-3,,GMT-3,09:26,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno64,oany5,Directions,Listening Quiz,2019-05-27 09:25 GMT-3,1,GMT-3,09:25,2019,05,27,oany5,64,4,0,5101,34,0,00:02:44,30,0.77,9,17,A1,9º ano,4,3
aluno77,5aybh,Japan,Speaking Task,2019-05-27 09:24 GMT-3,,GMT-3,09:24,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno54,5aybh,My Friends,Vocabulary Quiz,2019-05-27 09:23 GMT-3,0.83,GMT-3,09:23,2019,05,27,5aybh,50,2,0,6217,29,0,00:02:54,18,0.76,6,16,A1,7º ano,2,3
aluno355,5aybh,Past Simple II,Grammar Quiz,2019-05-27 09:23 GMT-3,0.33,GMT-3,09:23,2019,05,27,5aybh,7,0,0,167,1,0,00:00:05,6,0.27,1,0,A0,7º ano,2,2
aluno77,5aybh,Japan,Dialogue Quiz,2019-05-27 09:21 GMT-3,0.17,GMT-3,09:21,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno54,5aybh,At My House,Vocabulary Quiz,2019-05-27 09:21 GMT-3,1,GMT-3,09:21,2019,05,27,5aybh,50,2,0,6217,29,0,00:02:54,18,0.76,6,16,A1,7º ano,2,3
aluno53,eyk3i,Egypt,Dialogue Quiz,2019-05-27 09:20 GMT-3,0.86,GMT-3,09:20,2019,05,27,eyk3i,90,10,0,6810,48,0,00:05:49,39,0.56,7,39,A2,8º ano,3,4
aluno64,oany5,Present simple,Grammar Quiz,2019-05-27 09:19 GMT-3,0.83,GMT-3,09:19,2019,05,27,oany5,64,4,0,5101,34,0,00:02:44,30,0.77,9,17,A1,9º ano,4,3
aluno32,l8dt4,Dinner,Listening Quiz,2019-05-27 09:18 GMT-3,0.5,GMT-3,09:18,2019,05,27,l8dt4,186,8,0,14172,103,0,00:06:35,83,0.73,21,41,A1,7º ano,2,3
aluno53,eyk3i,Egypt,Dialogue Quiz,2019-05-27 09:17 GMT-3,1,GMT-3,09:17,2019,05,27,eyk3i,90,10,0,6810,48,0,00:05:49,39,0.56,7,39,A2,8º ano,3,4
aluno54,5aybh,At school,Vocabulary Quiz,2019-05-27 09:17 GMT-3,0.83,GMT-3,09:17,2019,05,27,5aybh,50,2,0,6217,29,0,00:02:54,18,0.76,6,16,A1,7º ano,2,3
aluno1,6ve7m,Colorful Things,Listening Quiz,2019-05-27 09:16 GMT-3,1,GMT-3,09:16,2019,05,27,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Questions,Grammar Quiz,2019-05-27 09:15 GMT-3,1,GMT-3,09:15,2019,05,27,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno77,5aybh,Dinner,Listening Quiz,2019-05-27 09:14 GMT-3,0.67,GMT-3,09:14,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno54,5aybh,Culture Tip - How's it Going?,Instructional,2019-05-27 09:13 GMT-3,,GMT-3,09:13,2019,05,27,5aybh,50,2,0,6217,29,0,00:02:54,18,0.76,6,16,A1,7º ano,2,3
aluno29,2ziol,Questions,Grammar Quiz,2019-05-27 09:13 GMT-3,0.4,GMT-3,09:13,2019,05,27,2ziol,207,0,0,14627,123,0,00:10:56,81,0.62,30,65,A1,8º ano,3,3
aluno1,6ve7m,Colors,Pick a pic,2019-05-27 09:12 GMT-3,1,GMT-3,09:12,2019,05,27,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno29,2ziol,Colors,Pick a pic,2019-05-27 09:12 GMT-3,1,GMT-3,09:12,2019,05,27,2ziol,207,0,0,14627,123,0,00:10:56,81,0.62,30,65,A1,8º ano,3,3
aluno54,5aybh,American Greetings,Listening Quiz,2019-05-27 09:12 GMT-3,1,GMT-3,09:12,2019,05,27,5aybh,50,2,0,6217,29,0,00:02:54,18,0.76,6,16,A1,7º ano,2,3
aluno1,6ve7m,Pets,Pick a pic,2019-05-27 09:11 GMT-3,1,GMT-3,09:11,2019,05,27,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno32,l8dt4,Food,Vocabulary Quiz,2019-05-27 09:11 GMT-3,0.8,GMT-3,09:11,2019,05,27,l8dt4,186,8,0,14172,103,0,00:06:35,83,0.73,21,41,A1,7º ano,2,3
aluno355,5aybh,Drinks,Listening Quiz,2019-05-27 09:11 GMT-3,0.5,GMT-3,09:11,2019,05,27,5aybh,7,0,0,167,1,0,00:00:05,6,0.27,1,0,A0,7º ano,2,2
aluno29,2ziol,Holiday Foods,Speaking Task,2019-05-27 09:11 GMT-3,,GMT-3,09:11,2019,05,27,2ziol,207,0,0,14627,123,0,00:10:56,81,0.62,30,65,A1,8º ano,3,3
aluno54,5aybh,My Favorite Place,Speaking Task,2019-05-27 09:11 GMT-3,,GMT-3,09:11,2019,05,27,5aybh,50,2,0,6217,29,0,00:02:54,18,0.76,6,16,A1,7º ano,2,3
aluno1,6ve7m,Seasons 2,Listening Quiz,2019-05-27 09:10 GMT-3,1,GMT-3,09:10,2019,05,27,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno47,dg23e,Describing a Painting,Vocabulary Quiz,2019-05-27 09:09 GMT-3,1,GMT-3,09:09,2019,05,27,dg23e,100,0,0,7430,65,0,00:10:05,35,0.59,12,37,A1,7º ano,2,3
aluno1,6ve7m,Surroundings,Speaking Task,2019-05-27 09:09 GMT-3,,GMT-3,09:09,2019,05,27,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno32,l8dt4,Breakfast Time,Speaking Task,2019-05-27 09:08 GMT-3,,GMT-3,09:08,2019,05,27,l8dt4,186,8,0,14172,103,0,00:06:35,83,0.73,21,41,A1,7º ano,2,3
aluno64,oany5,People,Vocabulary Quiz,2019-05-27 09:08 GMT-3,1,GMT-3,09:08,2019,05,27,oany5,64,4,0,5101,34,0,00:02:44,30,0.77,9,17,A1,9º ano,4,3
aluno29,2ziol,American Food Stereotypes,Speaking Task,2019-05-27 09:07 GMT-3,,GMT-3,09:07,2019,05,27,2ziol,207,0,0,14627,123,0,00:10:56,81,0.62,30,65,A1,8º ano,3,3
aluno1,6ve7m,Dislikes,Speaking Task,2019-05-27 09:07 GMT-3,,GMT-3,09:07,2019,05,27,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno355,5aybh,Present continuous for future,Grammar Quiz,2019-05-27 09:07 GMT-3,0,GMT-3,09:07,2019,05,27,5aybh,7,0,0,167,1,0,00:00:05,6,0.27,1,0,A0,7º ano,2,2
aluno1,6ve7m,My room,Speaking Task,2019-05-27 09:07 GMT-3,,GMT-3,09:07,2019,05,27,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno32,l8dt4,Favorite Dessert,Speaking Task,2019-05-27 09:07 GMT-3,,GMT-3,09:07,2019,05,27,l8dt4,186,8,0,14172,103,0,00:06:35,83,0.73,21,41,A1,7º ano,2,3
aluno47,dg23e,Personal choices,Speaking Task,2019-05-27 09:06 GMT-3,,GMT-3,09:06,2019,05,27,dg23e,100,0,0,7430,65,0,00:10:05,35,0.59,12,37,A1,7º ano,2,3
aluno1,6ve7m,Art,Speaking Task,2019-05-27 09:06 GMT-3,,GMT-3,09:06,2019,05,27,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno54,5aybh,Japan,Dialogue Quiz,2019-05-27 09:06 GMT-3,1,GMT-3,09:06,2019,05,27,5aybh,50,2,0,6217,29,0,00:02:54,18,0.76,6,16,A1,7º ano,2,3
aluno29,2ziol,To Cook or Not to Cook?,Speaking Task,2019-05-27 09:05 GMT-3,,GMT-3,09:05,2019,05,27,2ziol,207,0,0,14627,123,0,00:10:56,81,0.62,30,65,A1,8º ano,3,3
aluno1,6ve7m,Seasons,Pick a pic,2019-05-27 09:04 GMT-3,0,GMT-3,09:04,2019,05,27,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno77,5aybh,Order a Meal,Speaking Task,2019-05-27 09:04 GMT-3,,GMT-3,09:04,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno64,oany5,Age,Speaking Task,2019-05-27 09:03 GMT-3,,GMT-3,09:03,2019,05,27,oany5,64,4,0,5101,34,0,00:02:44,30,0.77,9,17,A1,9º ano,4,3
aluno32,l8dt4,Colors of Food,Speaking Task,2019-05-27 09:02 GMT-3,,GMT-3,09:02,2019,05,27,l8dt4,186,8,0,14172,103,0,00:06:35,83,0.73,21,41,A1,7º ano,2,3
aluno1,6ve7m,Shapes 2,Listening Quiz,2019-05-27 09:02 GMT-3,1,GMT-3,09:02,2019,05,27,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno29,2ziol,Your Food Routine,Speaking Task,2019-05-27 09:02 GMT-3,,GMT-3,09:02,2019,05,27,2ziol,207,0,0,14627,123,0,00:10:56,81,0.62,30,65,A1,8º ano,3,3
aluno54,5aybh,My Friends,Vocabulary Quiz,2019-05-27 09:02 GMT-3,0.67,GMT-3,09:02,2019,05,27,5aybh,50,2,0,6217,29,0,00:02:54,18,0.76,6,16,A1,7º ano,2,3
aluno1,6ve7m,Shapes,Pick a pic,2019-05-27 09:01 GMT-3,1,GMT-3,09:01,2019,05,27,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Favorites,Speaking Task,2019-05-27 09:01 GMT-3,,GMT-3,09:01,2019,05,27,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno77,5aybh,Present continuous for future,Grammar Quiz,2019-05-27 08:59 GMT-3,0.67,GMT-3,08:59,2019,05,27,5aybh,42,6,0,4072,32,0,00:02:21,10,0.55,0,14,A1,7º ano,2,3
aluno9,ouhzt,Pets,Pick a pic,2019-05-27 08:59 GMT-3,1,GMT-3,08:59,2019,05,27,ouhzt,376,26,0,30142,220,0,00:15:08,153,0.7,51,58,A1,6º ano,1,3
aluno1,6ve7m,Hometown,Speaking Task,2019-05-27 08:59 GMT-3,,GMT-3,08:59,2019,05,27,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno29,2ziol,Dinner,Listening Quiz,2019-05-27 08:58 GMT-3,0.33,GMT-3,08:58,2019,05,27,2ziol,207,0,0,14627,123,0,00:10:56,81,0.62,30,65,A1,8º ano,3,3
aluno9,ouhzt,Seasons 2,Listening Quiz,2019-05-27 08:57 GMT-3,0.8,GMT-3,08:57,2019,05,27,ouhzt,376,26,0,30142,220,0,00:15:08,153,0.7,51,58,A1,6º ano,1,3
aluno355,5aybh,Food,Vocabulary Quiz,2019-05-27 08:57 GMT-3,0.3,GMT-3,08:57,2019,05,27,5aybh,7,0,0,167,1,0,00:00:05,6,0.27,1,0,A0,7º ano,2,2
aluno1,6ve7m,Siblings,Speaking Task,2019-05-27 08:56 GMT-3,,GMT-3,08:56,2019,05,27,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno2,6ve7m,TV Series,Listening Quiz,2019-05-27 08:56 GMT-3,0.83,GMT-3,08:56,2019,05,27,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno9,ouhzt,Surroundings,Speaking Task,2019-05-27 08:56 GMT-3,,GMT-3,08:56,2019,05,27,ouhzt,376,26,0,30142,220,0,00:15:08,153,0.7,51,58,A1,6º ano,1,3
aluno54,5aybh,Work Travel,Speaking Task,2019-05-27 08:56 GMT-3,,GMT-3,08:56,2019,05,27,5aybh,50,2,0,6217,29,0,00:02:54,18,0.76,6,16,A1,7º ano,2,3
aluno29,2ziol,Food,Vocabulary Quiz,2019-05-27 08:56 GMT-3,0.3,GMT-3,08:56,2019,05,27,2ziol,207,0,0,14627,123,0,00:10:56,81,0.62,30,65,A1,8º ano,3,3
